sale_id,customer_id,product,quantity,unit_price,sale_date
442,92,Notebook,2,337.93,2026-08-03 19:59:01.053827
443,30,Monitor,1,2263.55,2025-10-06 19:59:01.053836
444,47,Mouse,1,4576.4,2024-09-14 19:59:01.053846
445,14,Teclado,5,2631.19,2025-02-24 19:59:01.053856
446,16,Monitor,5,2695.95,2024-10-15 19:59:01.053866
447,87,Teclado,2,1875.44,2026-04-26 19:59:01.053875
448,34,Mouse,3,3090.87,2026-07-08 19:59:01.053884
449,1,Notebook,3,759.67,2025-06-16 19:59:01.053894
450,83,Monitor,5,2352.34,2025-05-17 19:59:01.053904
451,24,Mouse,5,244.59,2025-04-05 19:59:01.053914
452,8,Teclado,3,371.32,2025-08-09 19:59:01.053923
453,98,Monitor,5,4673.65,2024-11-08 19:59:01.053933
454,91,Notebook,2,1067.11,2024-10-25 19:59:01.053943
455,35,Notebook,3,4570.8,2026-04-26 19:59:01.053953
456,49,Monitor,4,2162.68,2025-10-13 19:59:01.053962
457,59,Teclado,3,954.55,2026-07-15 19:59:01.053972
458,49,Headset,4,4979.61,2026-05-27 19:59:01.053982
459,45,Notebook,2,4330.78,2025-04-06 19:59:01.053992
460,99,Headset,3,3540.18,2026-06-12 19:59:01.054001
461,64,Notebook,5,4496.08,2025-09-30 19:59:01.054011
462,26,Notebook,4,785.24,2024-10-01 19:59:01.054021
463,92,Headset,3,4905.21,2026-07-30 19:59:01.054030
464,6,Monitor,2,229.0,2026-06-01 19:59:01.054040
465,1,Headset,1,1328.48,2025-09-15 19:59:01.054050
466,97,Notebook,1,4227.46,2025-06-13 19:59:01.054060
467,33,Headset,1,3077.15,2026-07-11 19:59:01.054070
468,74,Notebook,1,2761.47,2025-12-13 19:59:01.054080
469,83,Monitor,3,917.54,2025-12-05 19:59:01.054090
470,91,Headset,2,3196.82,2026-08-06 19:59:01.054100
471,22,Monitor,5,2232.67,2026-05-29 19:59:01.054109
472,4,Teclado,3,3920.24,2025-02-24 19:59:01.054119
473,26,Headset,5,4335.55,2025-09-10 19:59:01.054148
474,1,Headset,5,3648.8,2026-08-04 19:59:01.054158
475,49,Teclado,2,438.59,2025-10-19 19:59:01.054168
476,27,Monitor,4,1700.06,2026-03-28 19:59:01.054183
477,27,Mouse,5,510.63,2025-12-13 19:59:01.054193
478,21,Notebook,4,1535.48,2024-11-14 19:59:01.054204
479,33,Notebook,4,1647.85,2025-06-04 19:59:01.054214
480,56,Monitor,1,937.63,2026-01-22 19:59:01.054224
481,44,Headset,5,175.15,2025-10-14 19:59:01.054234
482,77,Teclado,5,2057.9,2025-07-30 19:59:01.054244
483,87,Notebook,4,3135.79,2026-07-19 19:59:01.054253
484,70,Monitor,2,3609.13,2025-01-06 19:59:01.054263
485,61,Headset,5,1946.36,2024-12-17 19:59:01.054273
486,77,Monitor,5,3458.57,2025-06-27 19:59:01.054283
487,87,Monitor,3,4857.63,2025-04-02 19:59:01.054293
488,54,Monitor,1,2084.67,2026-04-07 19:59:01.054302
489,28,Notebook,4,2849.52,2025-01-06 19:59:01.054312
490,79,Notebook,5,526.97,2024-11-14 19:59:01.054322
491,94,Headset,4,348.64,2026-07-15 19:59:01.054332
492,45,Monitor,4,397.81,2025-11-24 19:59:01.054342
493,35,Teclado,4,1294.29,2026-06-26 19:59:01.054352
494,77,Mouse,5,4446.95,2025-01-10 19:59:01.054361
495,13,Notebook,1,479.28,2025-10-28 19:59:01.054371
496,24,Monitor,3,358.8,2025-05-11 19:59:01.054381
497,11,Headset,1,1854.78,2024-11-18 19:59:01.054390
498,12,Headset,5,3916.96,2024-11-13 19:59:01.054400
499,70,Notebook,2,1665.31,2025-12-17 19:59:01.054410
500,72,Teclado,2,1374.85,2025-09-13 19:59:01.054419
501,92,Mouse,4,2663.39,2026-03-18 19:59:01.054429
502,34,Headset,5,699.65,2024-11-02 19:59:01.054438
503,95,Monitor,1,3811.98,2026-03-25 19:59:01.054449
504,51,Notebook,5,1083.88,2025-04-13 19:59:01.054459
505,14,Notebook,2,4157.89,2026-06-09 19:59:01.054469
506,13,Teclado,2,1646.3,2026-02-16 19:59:01.054479
507,90,Monitor,2,3980.97,2025-12-26 19:59:01.054488
508,21,Monitor,1,2940.93,2025-10-14 19:59:01.054498
509,40,Teclado,3,4840.45,2025-11-23 19:59:01.054508
510,35,Headset,4,2136.06,2026-05-07 19:59:01.054517
511,17,Notebook,2,1209.06,2026-09-05 19:59:01.054527
512,69,Headset,2,2082.55,2026-04-07 19:59:01.054536
513,44,Monitor,4,3540.58,2026-08-04 19:59:01.054547
514,77,Monitor,5,4857.09,2025-07-07 19:59:01.054556
515,42,Headset,5,1729.83,2026-02-04 19:59:01.054566
516,1,Teclado,5,2342.48,2025-07-10 19:59:01.054576
517,40,Headset,2,2300.83,2024-11-23 19:59:01.054585
518,49,Headset,3,3542.8,2026-03-16 19:59:01.054595
519,45,Mouse,5,2344.49,2024-09-22 19:59:01.054605
520,93,Monitor,5,2344.65,2025-04-18 19:59:01.054614
521,97,Notebook,5,2764.15,2026-08-06 19:59:01.054624
522,5,Monitor,5,1243.97,2026-04-21 19:59:01.054634
523,76,Mouse,1,1154.47,2024-09-16 19:59:01.054644
524,33,Monitor,2,1088.08,2026-05-01 19:59:01.054653
525,88,Teclado,5,2273.43,2025-01-08 19:59:01.054663
526,67,Notebook,5,3125.14,2026-05-18 19:59:01.054673
527,83,Teclado,3,4837.4,2025-08-27 19:59:01.054683
528,79,Mouse,5,1850.97,2025-12-09 19:59:01.054692
529,21,Headset,3,142.72,2025-05-18 19:59:01.054702
530,37,Notebook,1,4086.19,2026-02-27 19:59:01.054711
531,69,Teclado,1,4314.77,2026-07-10 19:59:01.054721
532,12,Teclado,4,77.96,2025-12-25 19:59:01.054731
533,68,Mouse,2,4429.53,2026-06-18 19:59:01.054740
534,49,Headset,5,2717.56,2025-01-24 19:59:01.054750
535,24,Teclado,2,4221.34,2026-04-22 19:59:01.054759
536,61,Headset,1,1706.5,2024-10-24 19:59:01.054769
537,64,Headset,5,62.12,2025-07-20 19:59:01.054779
538,15,Notebook,5,2191.1,2024-10-15 19:59:01.054789
539,17,Headset,4,2862.74,2025-10-15 19:59:01.054799
540,24,Monitor,1,64.5,2025-11-28 19:59:01.054809
541,39,Notebook,3,4164.86,2026-01-08 19:59:01.054818
542,72,Teclado,5,166.83,2026-04-17 19:59:01.054828
543,62,Notebook,1,3946.09,2025-07-14 19:59:01.054838
544,87,Headset,4,4271.94,2025-02-24 19:59:01.054848
545,70,Notebook,2,3371.69,2024-09-27 19:59:01.054857
546,40,Notebook,4,3678.39,2026-06-28 19:59:01.054867
547,24,Teclado,2,2151.88,2025-06-24 19:59:01.054876
548,46,Headset,1,1052.2,2026-03-12 19:59:01.054893
549,26,Monitor,4,3397.95,2025-01-15 19:59:01.054902
550,73,Mouse,2,2106.14,2024-09-11 19:59:01.054913
551,52,Teclado,4,3691.3,2025-02-24 19:59:01.054922
552,24,Mouse,2,4215.75,2025-08-17 19:59:01.054932
553,66,Mouse,5,3167.03,2026-02-28 19:59:01.054942
554,95,Mouse,2,2663.15,2025-01-27 19:59:01.054951
555,25,Monitor,5,4405.39,2025-01-11 19:59:01.054961
556,96,Headset,3,1958.99,2026-06-05 19:59:01.054972
557,6,Monitor,3,4642.21,2026-01-24 19:59:01.054981
558,47,Mouse,3,244.94,2025-03-01 19:59:01.054991
559,93,Monitor,5,3595.2,2025-10-10 19:59:01.055000
560,45,Monitor,4,2449.02,2025-06-17 19:59:01.055010
561,7,Headset,3,3812.24,2024-09-23 19:59:01.055020
562,51,Mouse,1,2234.18,2024-12-20 19:59:01.055030
563,75,Teclado,3,1590.91,2026-02-23 19:59:01.055039
564,30,Teclado,1,4646.36,2025-08-14 19:59:01.055049
565,80,Notebook,1,4559.21,2025-01-31 19:59:01.055059
566,53,Mouse,5,1425.06,2026-02-28 19:59:01.055069
567,67,Headset,4,369.51,2024-12-25 19:59:01.055079
568,47,Notebook,3,4457.02,2025-03-26 19:59:01.055089
569,47,Notebook,1,3991.82,2026-08-03 19:59:01.055098
570,23,Monitor,2,1133.34,2026-07-08 19:59:01.055108
571,97,Teclado,1,4218.67,2026-09-04 19:59:01.055117
572,63,Mouse,1,2802.32,2024-12-29 19:59:01.055127
573,83,Teclado,5,4486.49,2026-06-29 19:59:01.055137
574,59,Teclado,3,638.65,2025-11-17 19:59:01.055146
575,23,Mouse,3,3264.54,2025-04-10 19:59:01.055155
576,59,Teclado,1,2392.4,2025-12-26 19:59:01.055165
577,32,Notebook,1,1620.14,2025-05-05 19:59:01.055175
578,92,Teclado,1,968.16,2025-10-07 19:59:01.055185
579,92,Monitor,3,2809.29,2026-02-09 19:59:01.055194
580,16,Headset,3,4434.91,2025-05-19 19:59:01.055204
581,26,Teclado,3,1767.77,2025-06-18 19:59:01.055214
582,58,Headset,3,663.16,2025-07-02 19:59:01.055224
583,10,Headset,2,3968.22,2026-07-27 19:59:01.055233
584,30,Headset,3,165.44,2026-05-22 19:59:01.055243
585,90,Teclado,4,786.36,2026-01-04 19:59:01.055253
586,64,Monitor,4,4139.44,2024-10-03 19:59:01.055262
587,20,Notebook,2,2515.4,2026-06-16 19:59:01.055272
588,63,Mouse,4,4144.11,2026-05-06 19:59:01.055282
589,95,Mouse,1,3084.02,2026-08-11 19:59:01.055291
590,39,Mouse,5,2363.84,2025-03-02 19:59:01.055301
591,90,Teclado,1,2273.68,2026-02-14 19:59:01.055310
592,29,Headset,4,4307.75,2025-04-01 19:59:01.055320
593,94,Notebook,1,4871.18,2026-02-13 19:59:01.055330
594,1,Teclado,1,1852.87,2025-11-15 19:59:01.055340
595,12,Monitor,3,4654.09,2025-05-08 19:59:01.055349
596,76,Headset,1,2850.95,2024-10-25 19:59:01.055359
597,94,Mouse,4,4081.77,2025-08-28 19:59:01.055368
598,57,Monitor,2,3394.47,2025-04-28 19:59:01.055378
599,65,Teclado,1,4770.4,2025-10-23 19:59:01.055388
600,2,Monitor,4,1196.56,2025-05-21 19:59:01.055397
601,54,Teclado,5,278.21,2025-05-06 19:59:01.055407
602,100,Mouse,1,1178.15,2024-09-16 19:59:01.055417
603,49,Headset,3,3458.35,2026-03-06 19:59:01.055426
604,26,Teclado,1,421.15,2024-12-28 19:59:01.055436
605,9,Monitor,1,3463.78,2026-02-14 19:59:01.055446
606,74,Mouse,1,2162.64,2025-05-18 19:59:01.055455
607,2,Notebook,5,2330.45,2026-04-16 19:59:01.055465
608,75,Headset,3,1636.35,2026-07-19 19:59:01.055474
609,12,Mouse,5,3452.5,2026-04-08 19:59:01.055484
610,88,Teclado,5,3237.11,2024-10-29 19:59:01.055494
611,14,Headset,1,2773.38,2025-11-09 19:59:01.055504
612,72,Headset,1,4735.33,2024-12-22 19:59:01.055513
613,89,Monitor,1,345.04,2026-05-08 19:59:01.055523
614,47,Monitor,2,3642.53,2024-10-09 19:59:01.055532
615,84,Headset,2,1746.1,2026-05-26 19:59:01.055542
616,76,Monitor,5,1128.25,2025-04-03 19:59:01.055551
617,54,Teclado,4,579.09,2025-05-20 19:59:01.055561
618,97,Monitor,1,2770.43,2025-03-13 19:59:01.055570
619,86,Mouse,4,1579.34,2025-07-05 19:59:01.055580
620,29,Mouse,2,4741.59,2024-10-31 19:59:01.055590
621,24,Monitor,2,2293.7,2026-05-05 19:59:01.055599
622,60,Mouse,5,2404.08,2026-04-21 19:59:01.055609
623,32,Monitor,4,1567.48,2025-08-08 19:59:01.055619
624,8,Teclado,1,4118.93,2026-01-18 19:59:01.055628
625,25,Notebook,1,1446.72,2024-10-02 19:59:01.055638
626,61,Headset,1,389.96,2026-05-26 19:59:01.055648
627,92,Headset,1,4502.11,2026-03-30 19:59:01.055658
628,18,Mouse,4,1236.63,2026-06-23 19:59:01.055667
629,29,Notebook,2,2754.76,2024-10-03 19:59:01.055677
630,96,Monitor,4,3515.47,2025-01-17 19:59:01.055727
631,31,Mouse,3,1018.48,2025-10-29 19:59:01.055738
632,100,Notebook,4,363.38,2025-11-23 19:59:01.055748
633,20,Monitor,4,2619.58,2025-10-25 19:59:01.055758
634,25,Teclado,5,2606.9,2024-11-08 19:59:01.055768
635,21,Notebook,5,3013.13,2025-12-12 19:59:01.055778
636,48,Monitor,3,3412.98,2025-01-17 19:59:01.055788
637,41,Teclado,3,1009.65,2025-06-04 19:59:01.055799
638,63,Notebook,5,1544.54,2026-08-30 19:59:01.055808
639,54,Headset,2,1716.67,2026-07-23 19:59:01.055818
640,82,Mouse,1,146.92,2026-03-23 19:59:01.055828
641,82,Headset,2,2672.03,2026-03-04 19:59:01.055838
642,69,Mouse,1,2900.48,2026-07-30 19:59:01.055848
643,38,Headset,1,3723.05,2024-09-16 19:59:01.055858
644,64,Monitor,2,538.33,2025-03-26 19:59:01.055868
645,11,Teclado,5,871.67,2025-08-27 19:59:01.055877
646,99,Mouse,2,3933.52,2025-05-01 19:59:01.055887
647,32,Notebook,3,3704.27,2024-12-13 19:59:01.055898
648,36,Teclado,5,3292.45,2025-05-14 19:59:01.055907
649,37,Notebook,4,813.22,2026-04-12 19:59:01.055918
650,2,Monitor,4,3819.87,2025-02-18 19:59:01.055927
651,71,Notebook,2,2800.47,2025-05-16 19:59:01.055937
652,93,Headset,5,4587.31,2025-05-03 19:59:01.055947
653,4,Teclado,4,2766.42,2025-07-21 19:59:01.055957
654,62,Mouse,5,3603.56,2025-06-22 19:59:01.055966
655,3,Monitor,5,145.13,2026-06-02 19:59:01.055976
656,82,Mouse,4,495.94,2026-02-16 19:59:01.055986
657,79,Monitor,4,1574.74,2025-01-27 19:59:01.055995
658,12,Monitor,2,4710.11,2024-11-02 19:59:01.056005
659,2,Teclado,1,3424.51,2024-11-09 19:59:01.056015
660,63,Notebook,5,4675.03,2026-03-31 19:59:01.056025
661,52,Monitor,3,2101.71,2025-06-29 19:59:01.056035
662,12,Monitor,2,3708.82,2025-12-28 19:59:01.056045
663,63,Monitor,5,4952.24,2025-03-29 19:59:01.056055
664,58,Mouse,2,1370.44,2026-06-05 19:59:01.056065
665,4,Mouse,5,2300.68,2026-03-23 19:59:01.056075
666,86,Mouse,3,228.35,2026-07-26 19:59:01.056084
667,73,Mouse,3,1371.53,2026-01-25 19:59:01.056094
668,46,Mouse,1,1739.48,2024-12-06 19:59:01.056103
669,72,Monitor,4,2956.07,2026-02-06 19:59:01.056113
670,34,Teclado,5,396.74,2025-12-15 19:59:01.056123
671,44,Mouse,4,4145.26,2026-05-22 19:59:01.056132
672,37,Teclado,2,829.54,2025-07-28 19:59:01.056142
673,85,Monitor,5,1062.15,2026-02-04 19:59:01.056152
674,79,Teclado,1,949.5,2024-10-12 19:59:01.056162
675,30,Mouse,2,3455.13,2025-08-30 19:59:01.056171
676,15,Notebook,4,3232.36,2026-01-30 19:59:01.056200
677,83,Monitor,3,4772.14,2026-03-19 19:59:01.056210
678,16,Notebook,1,4628.48,2025-07-30 19:59:01.056220
679,37,Notebook,5,4926.33,2026-08-26 19:59:01.056230
680,21,Notebook,2,725.46,2024-10-25 19:59:01.056240
681,48,Teclado,3,2296.98,2026-01-25 19:59:01.056250
682,62,Teclado,3,3194.73,2025-03-13 19:59:01.056260
683,71,Monitor,2,2631.53,2025-06-19 19:59:01.056270
684,83,Notebook,1,3595.13,2025-08-13 19:59:01.056280
685,51,Mouse,2,3645.42,2025-01-10 19:59:01.056290
686,97,Notebook,4,3715.31,2025-01-23 19:59:01.056300
687,58,Headset,3,1983.5,2026-01-11 19:59:01.056310
688,38,Monitor,3,606.33,2025-10-20 19:59:01.056319
689,44,Teclado,4,490.64,2025-02-27 19:59:01.056329
690,20,Monitor,4,2167.63,2026-08-22 19:59:01.056339
691,78,Teclado,2,3095.78,2026-07-05 19:59:01.056349
692,17,Monitor,2,3300.53,2025-01-01 19:59:01.056358
693,86,Headset,1,1808.09,2025-11-04 19:59:01.056368
694,19,Teclado,2,1848.46,2025-02-20 19:59:01.056378
695,32,Monitor,5,4542.69,2025-11-06 19:59:01.056389
696,94,Teclado,3,2326.69,2025-02-03 19:59:01.056398
697,73,Teclado,5,1828.19,2025-12-31 19:59:01.056408
698,91,Teclado,4,101.81,2026-06-15 19:59:01.056418
699,99,Mouse,5,1148.01,2024-10-25 19:59:01.056428
700,91,Headset,3,2694.29,2025-07-04 19:59:01.056437
701,80,Teclado,3,73.66,2025-11-01 19:59:01.056447
702,91,Teclado,5,2682.3,2026-01-30 19:59:01.056456
703,54,Notebook,5,573.94,2026-01-06 19:59:01.056466
704,11,Headset,2,3407.74,2024-10-06 19:59:01.056475
705,28,Mouse,4,4300.18,2025-08-08 19:59:01.056485
706,59,Headset,5,1674.47,2025-06-26 19:59:01.056495
707,82,Notebook,3,2102.62,2025-01-01 19:59:01.056505
708,36,Mouse,4,3211.04,2026-07-14 19:59:01.056515
709,66,Mouse,5,577.89,2026-02-21 19:59:01.056525
710,69,Mouse,5,1528.5,2024-12-13 19:59:01.056535
711,69,Notebook,2,2215.57,2026-05-02 19:59:01.056545
712,76,Mouse,4,2506.11,2024-10-25 19:59:01.056569
713,14,Teclado,4,1630.74,2024-10-08 19:59:01.056596
714,9,Mouse,2,3685.03,2025-03-20 19:59:01.056604
715,53,Monitor,2,3478.93,2026-08-29 19:59:01.056610
716,6,Headset,5,4418.51,2026-02-13 19:59:01.056615
717,26,Notebook,5,4640.9,2024-11-16 19:59:01.056621
718,12,Mouse,1,2059.61,2025-04-10 19:59:01.056627
719,56,Mouse,5,1275.4,2026-02-17 19:59:01.056632
720,66,Teclado,3,794.89,2026-07-02 19:59:01.056637
721,23,Headset,1,602.27,2026-08-16 19:59:01.056642
722,57,Mouse,3,3433.59,2025-08-09 19:59:01.056647
723,26,Monitor,1,3453.37,2025-03-21 19:59:01.056655
724,40,Headset,1,1252.28,2025-11-08 19:59:01.056660
725,51,Mouse,2,3995.94,2024-11-02 19:59:01.056665
726,82,Notebook,1,1085.4,2026-02-16 19:59:01.056670
727,17,Headset,3,952.54,2026-02-22 19:59:01.056675
728,76,Teclado,1,3167.4,2025-03-09 19:59:01.056680
729,4,Monitor,3,2820.07,2025-06-28 19:59:01.056685
730,83,Headset,4,3513.52,2026-02-01 19:59:01.056690
731,46,Teclado,3,435.75,2025-01-01 19:59:01.056695
732,31,Headset,4,4357.69,2025-02-14 19:59:01.056701
733,7,Notebook,5,2410.37,2025-02-12 19:59:01.056706
734,63,Teclado,2,619.14,2025-04-07 19:59:01.056711
735,28,Teclado,1,4056.82,2026-03-24 19:59:01.056716
736,21,Notebook,1,1481.2,2025-03-26 19:59:01.056721
737,37,Notebook,3,3607.25,2026-08-18 19:59:01.056726
738,43,Monitor,5,61.32,2026-01-14 19:59:01.056731
739,19,Mouse,3,1093.26,2025-11-20 19:59:01.056737
740,78,Notebook,2,1314.22,2025-07-25 19:59:01.056742
741,41,Monitor,1,4353.68,2025-02-13 19:59:01.056747
742,94,Teclado,2,1391.01,2025-07-20 19:59:01.056752
743,61,Notebook,4,2614.19,2026-01-13 19:59:01.056757
744,18,Teclado,2,64.17,2025-04-01 19:59:01.056762
745,58,Teclado,4,4278.54,2025-07-11 19:59:01.056767
746,78,Monitor,5,1551.04,2026-01-25 19:59:01.056772
747,2,Monitor,3,2899.94,2025-12-23 19:59:01.056777
748,24,Monitor,5,489.47,2024-12-12 19:59:01.056782
749,67,Notebook,1,4698.8,2025-01-22 19:59:01.056787
750,90,Notebook,1,3129.22,2025-10-31 19:59:01.056791
751,53,Notebook,4,881.43,2025-04-30 19:59:01.056796
752,1,Notebook,1,2208.6,2024-11-09 19:59:01.056801
753,87,Teclado,3,894.78,2025-09-03 19:59:01.056806
754,34,Teclado,3,283.63,2026-08-04 19:59:01.056811
755,86,Headset,5,4762.98,2024-10-31 19:59:01.056816
756,18,Headset,4,832.43,2026-02-14 19:59:01.056821
757,55,Teclado,3,2860.33,2025-04-29 19:59:01.056826
758,51,Monitor,1,2467.73,2026-02-24 19:59:01.056831
759,89,Notebook,4,4745.95,2026-05-28 19:59:01.056836
760,6,Mouse,3,4962.88,2025-10-28 19:59:01.056841
761,66,Teclado,5,3428.86,2025-12-28 19:59:01.056846
762,38,Notebook,2,991.18,2025-07-01 19:59:01.056851
763,63,Notebook,5,1531.93,2025-08-08 19:59:01.056856
764,47,Notebook,5,1569.99,2025-01-02 19:59:01.056861
765,2,Mouse,1,3250.14,2025-12-04 19:59:01.056866
766,52,Headset,2,2675.13,2025-03-25 19:59:01.056871
767,5,Mouse,4,4217.96,2025-06-28 19:59:01.056876
768,38,Notebook,3,2237.7,2025-04-29 19:59:01.056881
769,35,Headset,4,241.47,2025-02-26 19:59:01.056886
770,60,Monitor,5,2699.59,2026-08-08 19:59:01.056891
771,85,Mouse,5,4218.9,2026-02-04 19:59:01.056896
772,35,Mouse,5,1382.36,2025-03-26 19:59:01.056901
773,77,Headset,5,1183.22,2025-12-10 19:59:01.056906
774,87,Teclado,1,582.46,2026-01-01 19:59:01.056910
775,10,Notebook,4,1396.17,2025-12-27 19:59:01.056915
776,46,Notebook,4,3876.93,2026-08-01 19:59:01.056920
777,49,Headset,1,2312.13,2024-12-30 19:59:01.056925
778,72,Teclado,3,4998.72,2024-10-11 19:59:01.056930
779,96,Monitor,5,1299.04,2024-12-27 19:59:01.056936
780,95,Teclado,1,3414.73,2024-12-18 19:59:01.056940
781,74,Headset,4,413.49,2026-03-14 19:59:01.056945
782,30,Monitor,1,3740.32,2024-12-03 19:59:01.056950
783,95,Teclado,1,3693.48,2026-08-31 19:59:01.056955
784,21,Headset,3,4697.74,2025-07-10 19:59:01.056960
785,85,Monitor,4,472.54,2025-07-11 19:59:01.056965
786,27,Notebook,1,1346.89,2025-08-13 19:59:01.056970
787,66,Mouse,1,823.27,2025-06-14 19:59:01.056999
788,51,Notebook,3,4244.66,2024-11-23 19:59:01.057005
789,58,Headset,5,4375.58,2024-11-13 19:59:01.057010
790,30,Notebook,5,4435.88,2026-04-22 19:59:01.057015
791,71,Teclado,2,2411.15,2024-12-12 19:59:01.057021
792,67,Mouse,4,976.4,2025-09-05 19:59:01.057026
793,36,Mouse,4,4695.92,2024-10-26 19:59:01.057031
794,61,Monitor,1,3985.87,2025-07-06 19:59:01.057036
795,99,Notebook,3,3366.56,2025-09-13 19:59:01.057041
796,46,Teclado,4,3500.73,2025-07-27 19:59:01.057046
797,82,Monitor,1,2902.12,2025-01-09 19:59:01.057051
798,51,Notebook,1,4908.51,2026-01-31 19:59:01.057056
799,80,Monitor,1,394.96,2025-09-02 19:59:01.057061
800,50,Mouse,3,368.46,2025-04-18 19:59:01.057066
801,89,Monitor,5,688.9,2025-04-05 19:59:01.057071
802,68,Headset,5,3530.41,2024-12-28 19:59:01.057076
803,34,Teclado,4,4299.56,2025-01-07 19:59:01.057081
804,44,Monitor,4,3279.52,2026-07-16 19:59:01.057086
805,22,Monitor,3,1998.53,2025-03-16 19:59:01.057091
806,25,Headset,2,889.89,2025-12-15 19:59:01.057096
807,51,Notebook,4,4766.37,2025-11-11 19:59:01.057101
808,44,Monitor,2,2776.19,2026-04-07 19:59:01.057106
809,60,Notebook,1,1834.09,2026-03-11 19:59:01.057110
810,62,Headset,1,735.08,2026-07-12 19:59:01.057115
811,73,Headset,1,1628.77,2026-06-04 19:59:01.057120
812,2,Monitor,4,3949.11,2025-11-27 19:59:01.057126
813,85,Notebook,3,3353.52,2025-03-10 19:59:01.057131
814,33,Monitor,1,3423.16,2025-08-04 19:59:01.057136
815,80,Mouse,3,3190.12,2024-12-03 19:59:01.057141
816,57,Teclado,4,3314.82,2026-06-22 19:59:01.057145
817,96,Mouse,1,3158.65,2025-01-16 19:59:01.057150
818,3,Mouse,4,183.63,2026-01-22 19:59:01.057156
819,84,Headset,2,220.72,2026-03-02 19:59:01.057161
820,91,Notebook,1,771.37,2025-02-08 19:59:01.057166
821,26,Notebook,4,1368.35,2025-06-22 19:59:01.057171
822,12,Monitor,1,176.7,2025-11-05 19:59:01.057181
823,96,Headset,4,1280.96,2026-01-05 19:59:01.057186
824,26,Teclado,4,1265.58,2025-12-11 19:59:01.057191
825,29,Notebook,4,1377.46,2025-05-11 19:59:01.057196
826,38,Monitor,1,4914.58,2025-07-14 19:59:01.057201
827,68,Notebook,1,3361.26,2024-09-22 19:59:01.057205
828,76,Monitor,5,2199.47,2025-01-19 19:59:01.057210
829,28,Notebook,3,3686.64,2024-12-18 19:59:01.057215
830,65,Teclado,4,1180.72,2025-02-04 19:59:01.057220
831,44,Monitor,2,2004.76,2024-10-03 19:59:01.057225
832,29,Notebook,3,4041.54,2024-11-28 19:59:01.057230
833,71,Teclado,5,1201.53,2025-08-03 19:59:01.057235
834,66,Headset,3,4638.2,2025-05-23 19:59:01.057240
835,10,Teclado,2,852.84,2025-11-22 19:59:01.057245
836,93,Monitor,3,725.56,2024-10-05 19:59:01.057250
837,32,Mouse,5,4239.97,2026-07-04 19:59:01.057255
838,97,Headset,3,3497.74,2025-09-17 19:59:01.057260
839,97,Monitor,2,3998.56,2025-08-07 19:59:01.057265
840,43,Notebook,4,2645.64,2025-03-10 19:59:01.057270
841,31,Monitor,2,2987.1,2024-12-25 19:59:01.057275
842,80,Teclado,3,4228.83,2025-01-02 19:59:01.057280
843,11,Headset,2,3946.88,2025-08-24 19:59:01.057285
844,66,Headset,4,1881.74,2025-12-22 19:59:01.057290
845,42,Monitor,5,2396.55,2024-11-08 19:59:01.057295
846,91,Mouse,2,4615.8,2026-08-13 19:59:01.057300
847,3,Mouse,2,3229.8,2025-01-11 19:59:01.057305
848,5,Notebook,3,1561.49,2026-01-04 19:59:01.057310
849,44,Monitor,5,4705.61,2025-02-15 19:59:01.057315
850,28,Mouse,5,3756.7,2025-12-24 19:59:01.057320
851,22,Mouse,2,4032.92,2024-09-26 19:59:01.057325
852,32,Notebook,4,654.54,2026-04-01 19:59:01.057331
853,52,Monitor,5,4229.78,2024-12-15 19:59:01.057336
854,57,Mouse,4,4759.1,2026-02-19 19:59:01.057341
855,72,Mouse,1,4841.57,2025-02-10 19:59:01.057346
856,28,Headset,4,1926.88,2024-12-16 19:59:01.057350
857,13,Headset,1,3835.51,2024-12-05 19:59:01.057356
858,94,Mouse,1,1059.43,2024-12-24 19:59:01.057361
859,99,Teclado,1,4825.11,2024-11-17 19:59:01.057366
860,35,Monitor,1,2110.27,2025-04-02 19:59:01.057371
861,97,Headset,1,3996.28,2026-05-02 19:59:01.057376
862,53,Headset,3,2201.31,2026-01-30 19:59:01.057381
863,78,Mouse,3,4634.46,2026-03-25 19:59:01.057386
864,51,Mouse,3,2648.02,2024-12-15 19:59:01.057391
865,72,Teclado,1,600.68,2026-09-07 19:59:01.057396
866,95,Mouse,5,1674.31,2025-08-17 19:59:01.057401
867,79,Notebook,4,3388.24,2025-09-21 19:59:01.057406
868,83,Headset,2,1631.49,2025-11-21 19:59:01.057411
869,58,Notebook,3,3922.57,2024-12-23 19:59:01.057416
870,81,Teclado,4,4545.17,2025-09-30 19:59:01.057421
871,56,Monitor,3,2458.59,2025-04-02 19:59:01.057426
872,56,Headset,3,2518.88,2026-02-09 19:59:01.057431
873,77,Headset,3,3986.25,2026-07-21 19:59:01.057436
874,33,Monitor,4,473.43,2026-01-12 19:59:01.057441
875,5,Monitor,4,4766.91,2024-11-13 19:59:01.057446
876,23,Teclado,5,2862.26,2024-10-04 19:59:01.057451
877,24,Mouse,3,1869.42,2024-12-05 19:59:01.057456
878,100,Headset,2,705.23,2025-09-08 19:59:01.057461
879,98,Monitor,2,3376.05,2025-02-01 19:59:01.057466
880,64,Headset,3,3748.26,2024-12-17 19:59:01.057471
881,98,Teclado,5,449.01,2026-06-01 19:59:01.057476
882,42,Monitor,2,4898.59,2026-08-31 19:59:01.057481
883,28,Monitor,1,2082.72,2025-06-21 19:59:01.057486
